Title,Author,Fandom,Url,Kudos,Summary,Content
Ruination of Lucifer,Syaunei,Hazbin Hotel (Cartoon),https://archiveofourown.org/works/54258427,"6,412","Summary: Charlie Morningstar, ever the ray of sunshine, asks Alastor to find out what's going on with Lucifer. Alastor takes to the task with gusto. Lucifer hates every second of it.",Explicit Creator Chose Not To Use Archive Warnings M/M Hazbin Hotel (Cartoon) Alastor/Lucifer Magne | Morningstar Alastor (Hazbin Hotel) Charlie Magne | Morningstar Lucifer Magne | Morningstar Husk (Hazbin Hotel) Angel Dust (Hazbin Hotel) Vaggie (Hazbin Hotel) Cherri Bomb (Hazbin Hotel) Niffty (Hazbin Hotel) Rosie (Hazbin Hotel) Aromantic Asexual Alastor (Hazbin Hotel) Touch-Averse Alastor (Hazbin Hotel) Blood and Injury Bickering Manipulation Alastor is in Hell for a Reason (Hazbin Hotel) Demon Deals Seduction Ballroom Dancing Alastor Being a Jerk (Hazbin Hotel) Psychopathology & Sociopathy Narcissism Sexual Tension Explicit Sexual Content Enemies Enemies to Lovers Radio excessive use of Alastor noises Lucifer gives back as good as he gets Classical Music Swearing Bloodplay Tentacles Slow Burn Boundaries Depression Addiction Suicidal Thoughts Suicide Attempt
Holy Suffering,X_Gon_Give_It,Hazbin Hotel (Web Series),https://archiveofourown.org/works/53568283,"6,392","Summary: It's the grand reopening of the hotel and things aren't going too bad. Lucifer's trying to be the best, supportive dad he can be for Charlie, but in a deserted hall, he gets a little sidetracked. AKA Alastor is bad at asking for help and Lucifer begrudgingly does something about it. (Sequel to ""De-Lovely"")",Teen And Up Audiences No Archive Warnings Apply F/F M/M Hazbin Hotel (Web Series) Alastor/Lucifer Magne Charlie Magne/Vaggie Alastor (Hazbin Hotel) Lucifer Magne | Morningstar Charlie Magne | Morningstar Vaggie (Hazbin Hotel) Angel Dust (Hazbin Hotel) Husk (Hazbin Hotel) Niffty (Hazbin Hotel) Hurt Alastor (Hazbin Hotel) Protective Lucifer Angst Good Parent Lucifer Magne he's doing his best Good Significant Other Vaggie (Hazbin Hotel) Angel Dust Being Angel Dust (Hazbin Hotel) Humor Sexual Tension Major Character Injury Hiding Medical Issues Alastor is Bad at Feelings (Hazbin Hotel) Alastor the Roach King Lucifer Magne Being a Jerk Alastor Being a Jerk (Hazbin Hotel) Cinnamon Roll Charlie Magne Heavenly power is dangerous for demons Heavenly power is poisonous to demons Lucifer Magne Developing Feelings Alastor Would Rather Die Than Show Vulnerability No beta we die like Adam Watch out Alastor WILL bite Awkward situations
Smiling Man,MuseValentine,Hazbin Hotel (Web Series),https://archiveofourown.org/works/21849835,"6,147","Summary: Moving to New Orleans to start up her rehabilitation hotel for criminals hasn't been all berries for Charlie, especially if everybody thinks you're some Dumb Dora with a complete horseshit plan. And it's another jam that she's starting to get stuck on Alastor, the charming yet eccentric radio host next door who's never fully dressed without a smile. But she's all smiles too, and that's made her out to be quite the dish to Alastor - in all senses of the word - and boy, was he ready to be entertained.",Explicit Creator Chose Not To Use Archive Warnings F/M Hazbin Hotel (Web Series) Alastor/Charlie Magne Alastor (Hazbin Hotel) Charlie Magne Vaggie (Hazbin Hotel) Angel Dust (Hazbin Hotel) Husk (Hazbin Hotel) Niffty (Hazbin Hotel) Mimzy (Hazbin Hotel) Rosie (Hazbin Hotel) Lucifer Magne Lilith Magne Sir Pentious (Hazbin Hotel) Helsa Von Eldrich Vox (Hazbin Hotel) Valentino (Hazbin Hotel) Velvet (Hazbin Hotel) Seviathan Von Eldrich Cherri Bomb (Hazbin Hotel) Alternate Universe - Canon Divergence Alternate Universe - Human Cannibalism Murder Sexual Content Obsession Falling In Love Slow Burn Violence Possessive Behavior Hurt/Comfort Sexual Tension Romantic Angst Romantic Gestures Angst and Hurt/Comfort Blood and Gore Alternate Universe - Prohibition Era Prohibition New Orleans Serial Killers Gangsters Alternate Universe - 1920s 1920s Mysterious Neighbour Unrequited Love Tragedy Death Speakeasies Minor Character Death Character Death
you're out of touch (im out of time),highinfinities,Hazbin Hotel (Cartoon),https://archiveofourown.org/works/54040180,"5,868","Summary: If there's anything Lucifer has learned from his sunshiney daughter, it's that you've gotta kill them with kindness!  Or: Lucifer learns physical touch really gets under Alastor's skin. To appease Charlie, he starts showering Alastor with hugs and the like whenever he pisses him off. That way, Charlie is none the wiser to what he's doing, and Alastor gets a taste of his own medicine. ..The problem begins when Alastor starts seeking him out for affection.",Mature No Archive Warnings Apply M/M Hazbin Hotel (Cartoon) Alastor/Lucifer Magne | Morningstar Alastor (Hazbin Hotel) Lucifer Magne | Morningstar Charlie Magne | Morningstar Angel Dust (Hazbin Hotel) Husk (Hazbin Hotel) Niffty (Hazbin Hotel) Vaggie (Hazbin Hotel) Dysfunctional Relationships Alastor is Bad at Feelings (Hazbin Hotel) Other Additional Tags to Be Added Post-Episode: s01e08 The Show Must Go On (Hazbin Hotel)
Strong Rugby Arms,LifeInAColorWheel,"Heartstopper (TV), Heartstopper (Webcomic)",https://archiveofourown.org/works/38714697,"8,491","Summary: Nick wants to take things to the next level with Charlie. Charlie has a thing for Nick’s arms.   A series of Charlie and Nick’s adventures and firsts. Smut, fluff, and angst ensues.","Explicit Underage M/M Heartstopper (TV) Heartstopper (Webcomic) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) First Time Frottage Forehead Kisses Underage Sex Exploration Coming In Pants Boys In Love Heartstoppers Hand Jobs First Time Blow Jobs Blow Jobs Making Out Mutual Masturbation Fluff and Smut Fluff Porn With Plot Porn with Feelings Underage Drinking Consensual Underage Sex Young Love Falling In Love Hurt/Comfort Angst Light Dom/sub Sex Toys Kink Exploration Emotional Hurt/Comfort Switching Nicholas ""Nick"" Nelson is a Good Boyfriend"
charlie and nick(names),obsidianix,"Heartstopper (TV), Heartstopper (Webcomic)",https://archiveofourown.org/works/38672982,"6,068","Summary: Flustered, he tucks his maths folder up under his nose in an attempt to hide his blush, smile disappearing behind the plastic of it. “Call me it again.” The 5 times Nick calls Charlie a nickname, and the 1 time Charlie calls Nick one.","General Audiences No Archive Warnings Apply M/M Heartstopper (TV) Heartstopper (Webcomic) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Fluff Tooth-Rotting Fluff Idiots in Love Short & Sweet Nicknames Established Relationship Canon Compliant Comfort 5+1 Things Flustered Charlie Spring"
this loving could save me (this love isn't crazy),riverdanceeee,"Heartstopper (Webcomic), Heartstopper (TV)",https://archiveofourown.org/works/38571891,"5,757","Summary: Ideally, realistically, statistically, hell, probably even astrologically—Nick and Charlie are not supposed to last. But it's just so fucking fun to prove people wrong.","Teen And Up Audiences No Archive Warnings Apply M/M Heartstopper (Webcomic) Heartstopper (TV) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Post-Canon Established Relationship Long-Distance Relationship Fluff Reunions charlie surprises nick at uni Podfic Available"
"look now, the sky is gold",kissmeinnewyork,"Heartstopper (Webcomic), Heartstopper (TV)",https://archiveofourown.org/works/38871411,"5,678","Summary: “Your mum’s been texting me.” Charlie can just about make out Nick’s bemused expression over his shitty student halls wifi connection. “She’s been doing what?” In the days after Nick goes to university, Sarah Nelson looks after Charlie like he's her own. (A collection of stories about found family, empty nests, house keys and Nick, Charlie and Sarah).","Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Heartstopper (Webcomic) Heartstopper (TV) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Elle Argent/Tao Xu Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Sarah Nelson Tao Xu Elle Argent Romance Fluff angst a little Friendship Found Family University"
Out,lightinthehallway,"Heartstopper (TV), Heartstopper (Webcomic)",https://archiveofourown.org/works/43224609,"5,489","Summary: Charlie lingers in the locker room long after all the other boys have left, almost as if he doesn’t want any of them to see where he’s going, and that more than anything convinces Nick that he’s got to do something to find out what’s wrong. So when Nick leaves the locker room, he turns a corner and then hovers there, waiting to see which direction Charlie goes. He’s not sure what he’s expecting—maybe that Charlie’s sneaking off to see Ben again? But Charlie doesn’t meet up with Ben. He doesn’t meet up with anyone. Instead, he ducks into a broom cupboard and emerges five minutes later in pajamas with a rucksack slung over his shoulders and what looks like a sleeping bag tucked under his arm. Nick comes out from around the corner. “Charlie? What are you doing?” xx A closeted Charlie comes out to his parents after Ben assaults him. When his mum kicks him out of the house, Nick and Sarah take him in instead.","Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Heartstopper (TV) Heartstopper (Webcomic) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Heartstopper) Sarah Nelson Victoria ""Tori"" Spring Tao Xu Isaac Henderson (Heartstopper) Elle Argent Harry Greene Imogen Heaney Christian McBride (Heartstopper) Otis Smith | Omar Sai Verma Julio Spring Jane Spring Oliver ""Olly"" Spring Tara Jones David Nelson (Heartstopper) Darcy Olsson Geoff (Heartstopper) Alternate Universe - Canon Divergence Alternate Universe - Roommates/Housemates Angst Emotional Hurt/Comfort Feels POV Multiple Slow Burn Mutual Pining Unresolved Sexual Tension Unresolved Romantic Tension Homophobia Transphobia Charles ""Charlie"" Spring (Heartstopper) has an Eating Disorder Angst with a Happy Ending Child Abuse Outing Self-Harm Therapy Charles ""Charlie"" Spring (Heartstopper) has OCD Charles ""Charlie"" Spring (Heartstopper) Needs a Hug Found Family Heavy Angst Steamy Kissing Implied/Referenced Sex Implied Sexual Content Implied/Referenced Masturbation Suicide Attempt Light Dom/sub Bullying Nicholas ""Nick"" Nelson Needs a Hug Consent Issues"
a poster of a teenage crush,orphan_account,"Heartstopper (TV), Heartstopper (Webcomic)",https://archiveofourown.org/works/38753361,"5,329","Summary: ""I feel like..."" Nick says evenly. ""Maybe-- we might be thinking about the same... stuff. Does the... stuff... perhaps have to do with you in my lap with your top off?"" The question hangs in the air unanswered, because Charlie is concentrating so hard on trying to breathe and force his heart to beat slower and will his cock to stay soft and, fuck. ""Is that-- would you want that?"" Charlie manages, hoping he doesn't sound as wrecked as he feels. ""You, half-naked in my lap?"" Nick asks, incredulous. Then, more softly: ""Yeah. Yeah, I want that."" Or: sweet, first-time sex.","Explicit No Archive Warnings Apply M/M Heartstopper (TV) Heartstopper (Webcomic) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Charlie Spring First Time Frottage Hand Jobs Exploration Coming In Pants Dry Humping Grinding Fluff and Smut Porn with Feelings Enthusiastic Consent Explicit Consent Tooth-Rotting Fluff Sweet/Hot Horny Teenagers whiny!!! nick!!! nelson!! supremacy!! Idiots in Love there are whimpers and whines GALORE here folks step right up and join the onomatopoeia circus newsflash: teenagers are whiny when they have sex for the first time and not enough people write it"
permission to touch,mixtapestar,Heartstopper (Webcomic),https://archiveofourown.org/works/28144461,"5,115","Summary: ""Do you know what you want to do for your birthday?"" Nick asks suddenly. ""You,"" Charlie blurts out.","Explicit Creator Chose Not To Use Archive Warnings M/M Heartstopper (Webcomic) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Charles ""Charlie"" Spring (Alice Oseman) Nicholas ""Nick"" Nelson Fluff First Time Porn with Feelings Hand Jobs Yuletide Treat"
ldr: nick ne(l)son is (d)oing just fine. (r)eally.,shoutowo,"Heartstopper (Webcomic), Heartstopper (TV)",https://archiveofourown.org/works/38642400,"4,374","Summary: Contrary to popular belief, Nick is the one who misses Charlie more.","Teen And Up Audiences No Archive Warnings Apply M/M Heartstopper (Webcomic) Heartstopper (TV) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Alternate Universe - College/University Long-Distance Relationship Fluff Angst gratuitous texting post-current webtoon/netflix canon"
Desire Lines,Avonne,"Heartstopper (Webcomic), Heartstopper (TV)",https://archiveofourown.org/works/38566524,"4,275",Summary: Nick and Charlie take the next step in their relationship.,"Mature No Archive Warnings Apply Underage M/M Heartstopper (Webcomic) Heartstopper (TV) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Post-Canon Established Relationship Fluff and Smut No Angst Love First Time Anal Sex Awkward First Times Nervousness Body Image Self-Esteem Issues Feel-good Porn with Feelings No Plot/Plotless Affection Teen Romance Tooth-Rotting Fluff Loss of Virginity Dorks in Love POV Charlie Spring"
Training Wheels,AlwaysSarcastic,"Heartstopper (Webcomic), Heartstopper (TV)",https://archiveofourown.org/works/38616117,"4,157",Summary: 4 times Nick and Charlie took the “next step” in their relationship Aka teenagers having awkward first times together but being healthy about it,"Explicit Creator Chose Not To Use Archive Warnings M/M Heartstopper (Webcomic) Heartstopper (TV) Nicholas ""Nick"" Nelson/Charles ""Charlie"" Spring Nicholas ""Nick"" Nelson Charles ""Charlie"" Spring (Alice Oseman) Tara Jones Darcy Olsson First Time Teenagers Horny Teenagers Making Out Frottage Hickeys Texting Late Night Conversations Hand Jobs Praise Kink Healthy Relationships Porn with Feelings Blow Jobs thigh hickeys Sharing a Bed Sleepovers"
A Shot in the Dark,Silver_pup,"The Hobbit (2012), The Hobbit - J. R. R. Tolkien, The Hobbit - All Media Types",https://archiveofourown.org/works/634290,"25,409","Summary: When he opens his eyes again, he finds himself in his old bed in his old home in his old body. Is this death? Or a trick of magic? Either way, Bilbo recognizes a second chance when he sees one, and this time his adventure with Thorin is going to go a bit differently.",Teen And Up Audiences No Archive Warnings Apply M/M The Hobbit (2012) The Hobbit - J. R. R. Tolkien The Hobbit - All Media Types Bilbo Baggins/Thorin Oakenshield Glóin/Canonical Wife Bard of Laketown/Canonical Wife Dís/Canonical Husband Bilbo Baggins Thorin Oakenshield Gandalf Fíli Kíli Balin Dwalin Dori Nori Ori - Character Bofur Bifur Bombur Glóin Óin Beorn Tauriel Bard of Laketown Dáin Ironfoot Dís Thranduil Legolas Greenleaf Time Travel Fix-It Alternate Universe Possessive Dwarves BAMF!Bilbo BAMF!Dwarves bagginshield Bilbo is determined to save everyone Thorin's awkward flirting Bilbo is a space cadet The Company is so done with this shit Bard & Bilbo are total bros Beorn is adorkable Tauriel is not buying your bullshit Bilbo Dain is judging you all Fluff Bromance Male-Female Friendship Male Friendship Friends to Lovers Eventual Happy Ending Slow Build Slow Burn Feels Abuse Of Feels
Sansûkh,determamfidd,"The Hobbit - All Media Types, The Lord of the Rings - All Media Types, The Hobbit - J. R. R. Tolkien, The Hobbit (Jackson Movies), The Lord of the Rings (Movies)",https://archiveofourown.org/works/855528,"21,217","Summary: From a Hobbitkink prompt: The battle was over, and Thorin Oakenshield awoke, naked and shivering, in the Halls of his Ancestors. The novelty of being dead fades quickly, and watching over his companions soon fills him with grief and guilt. Oddly, a faint flicker of hope arises in the form of his youngest kinsman, a Dwarf of Durin's line with bright red hair. (Follows the story of the War of the Ring).   (Bagginshield, Gimli/Legolas) In which recovery takes time, the dead members of the Company take to watching Gimli as though he’s a soap opera, the living struggle with being left behind, Legolas is confused, Khuzdul is abused, and Thorin is four feet and ten inches of guilt and anger. ~**~",Teen And Up Audiences Major Character Death No Archive Warnings Apply F/M M/M F/F The Hobbit - All Media Types The Lord of the Rings - All Media Types The Hobbit - J. R. R. Tolkien The Hobbit (Jackson Movies) The Lord of the Rings (Movies) Bilbo Baggins/Thorin Oakenshield Gimli/Legolas Greenleaf Aragorn/Arwen Thráin/Canonical Wife Glóin/Canonical Wife Éowyn/Faramir Bifur/Ori Kíli/Tauriel Frodo Baggins/Sam Gamgee/Rosie Cotton Celebrimbor | Telperinquar/Narvi QPPs exist and are adorable Thorin Oakenshield Gimli Legolas Greenleaf Fíli Kíli Thráin Thrór Balin Dwalin Óin Glóin Bilbo Baggins Bifur Bofur Bombur Dáin Ironfoot Original Dwarf Character(s) Frodo Baggins Sam Gamgee Pippin Took Merry Brandybuck Boromir Aragorn Gandalf Basically everyone from 'The Hobbit' and 'Lord of the Rings' plus a few more Angst Oh my god so much angst Slow Build like glacial things are going to get worse before they get better but there will be a happy ending As canon as it gets Death is only the beginning Dead peanut gallery gimli is a BAMF SO MUCH RESEARCH OH GOD Gratuitous Khuzdul for the win everyone's dead but they're all still hanging around Safe for Dain Fans :) Neurodiversity
Para Bellum,RyuuzaKochou,"The Hobbit (2012), The Hobbit - J. R. R. Tolkien, The Hobbit - All Media Types",https://archiveofourown.org/works/660842,"18,600",Summary: Hobbits always survive; even where trained and experienced soldiers don't. Has no one ever wondered about this? Thorin and the Company learn that it takes more than luck to be small in a big world. OR - Bilbo has unexpected skills and Thorin finds he likes them.,General Audiences Creator Chose Not To Use Archive Warnings No Archive Warnings Apply Gen M/M The Hobbit (2012) The Hobbit - J. R. R. Tolkien The Hobbit - All Media Types Bilbo Baggins/Thorin Oakenshield Thorin Oakenshield Bilbo Baggins Gandalf Balin Dwalin Dori Nori Ori (The Hobbit) Bifur Bofur Bombur Óin Glóin Fíli Kíli Humour Company Bonding Friendship Lesson Hobbits are Secret Kung Fu Masters!
Planting a Hobbit,northerntrash,The Hobbit - All Media Types,https://archiveofourown.org/works/1938483,"17,264","Summary: Bilbo liked Erebor, he really did. Even if everyone seemed convinced he was going to leave. In which soil causes international incidents, Thorin is over-dramatic, and dwarves are rubbish at keeping secrets. Oh, and they build a garden. Eventually.",Not Rated Creator Chose Not To Use Archive Warnings M/M The Hobbit - All Media Types Bilbo Baggins/Thorin Oakenshield Fíli Kíli Dís Balin Dwalin Bofur Bifur Bombur Glóin Óin Ori - Character Nori Dori Bard Legolas Alternate Universe - Everyone Lives/Nobody Dies Alternate Universe - Bilbo Remains In Erebor Hobbits need green things Homesickness Domestic Fluff utterly and unapologetically sappy
lay down your sweet and weary head,Elenothar,"The Hobbit - All Media Types, The Hobbit (2012)",https://archiveofourown.org/works/938431,"16,793","Summary: Thorin dies. Thorin wakes up. He is understandably confused by this, especially since he appears to be in the Erebor he knew as a young dwarf, about to be attacked by a dragon. A time-travel fic with Thorin as the one living his life twice.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Major Character Death M/M The Hobbit - All Media Types The Hobbit (2012) Bilbo Baggins/Thorin Oakenshield Thorin Oakenshield Dís Frerin Thráin Thrór Fíli Kíli Bilbo Baggins Balin Dwalin Girion Thranduil Galadriel Elrond Elladan Elrohir Belladonna and Bungo Baggins Gandalf Dori Nori Ori - Character Bofur Bifur Bombur Óin Glóin Legolas Vili very slow burn more pining pre-slash actually time-travel Fix It yet not really fix it - it's complicated Thorin being his usual angsty self Durin Family Thorin-centric
You Got Me,drunkonwriting,"The Hobbit - All Media Types, The Hobbit (Jackson Movies)",https://archiveofourown.org/works/3439895,"16,064","Summary: The Company shows their affection for Bilbo in accordance with dwarvish tradition. Bilbo... has no idea why everyone keeps giving him gifts. (Dwarves give gifts of craft to start friendships or romance. Everybody lives AU, canon-compliant through the first movie.)",General Audiences No Archive Warnings Apply Gen M/M The Hobbit - All Media Types The Hobbit (Jackson Movies) Bilbo Baggins/Thorin Oakenshield Thorin's Company Dwarf Culture & Customs Company-focused fic with some Thilbo thrown in everybody loves Bilbo and gives him shit Fluff Alternate Universe - Everyone Lives/Nobody Dies
Safe and Distant,Lindzzz,The Hobbit (Jackson Movies),https://archiveofourown.org/works/2838050,"15,967","Summary: ""Bilbo never bothers denying that he is a slight, little bit, probably infatuated with Thorin. It’s not something that bothers him. Really. He’s pretty sure that everyone very likely has a little flutter in their chest for the dwarf. He’s something grand and unattainable. And it’s really much safer if it stays that way.""",Explicit No Archive Warnings Apply M/M The Hobbit (Jackson Movies) Bilbo Baggins/Thorin Oakenshield Kíli/Tauriel Bilbo Baggins Thorin Oakenshield Slow Burn hurt comfort AU - NO ONE DIES Bilbo POV Everyone knows but bilbo Thorin Is an Idiot Post BotFA Cultural Miscommunication Oblivious Bilbo Thorin is obvious accidentally engaged Fluff Thorin the biggest Schmoop King Under Shmoop Mountain
Call You Home,northerntrash,The Hobbit - All Media Types,https://archiveofourown.org/works/1741619,"15,040","Summary: In which the Company are entirely too nosy about matters that are supposed to be a secret, and Bilbo learns that being concerned about propriety is overrated when you could be making friends instead.",Not Rated Creator Chose Not To Use Archive Warnings M/M The Hobbit - All Media Types Bilbo Baggins/Thorin Oakenshield Bilbo Baggins Thorin Oakenshield Gandalf Thorin's Company Hobbit Culture in which it is hobbits that have a secret language and hidden names and the dwarves can't quite contain their curiosity Thorin's making puppy-eyes at the Burglar again utterly pointless fluff piece if i'm being honest Alternate Universe - Everyone Lives/Nobody Dies
An Eye For Quality,Linelen (Linelenagain),The Hobbit - All Media Types,https://archiveofourown.org/works/729118,"13,221","Summary: Fíli lived his life by an old dwarven proverb: when a fool drops a treasure, a wise man picks it up (it sounded better in the original khuzdul). Bella Baggins never quite fit in the Shire. Perhaps she was made for the mountains, instead.",Teen And Up Audiences No Archive Warnings Apply F/M The Hobbit - All Media Types Bilbo Baggins/Thorin Oakenshield Bilbo Baggins Thorin Oakenshield Fíli Kíli and all the rest always-a-girl!Bilbo Alternate Universe - Canon Divergence Alternate Universe - Gender Changes Alternate Universe - Wonky Timeline family by choice Crazy courtship rituals
The Color of Possibility,lindoreda,"The Hobbit - All Media Types, The Hobbit (Jackson Movies)",https://archiveofourown.org/works/3065291,"13,139","Summary: When Bilbo puts himself between Thorin and Azog's blade, his mithril shirt protecting them both, it isn't long before some dwarves whisper that 'Oakenshield' might not be the best epithet for their king anymore. But for Bilbo, barred from Thorin's sight since the battle, this new epithet only adds to the sting. Spending his days caring for the recovering princes, Bilbo wonders how much more of this he can take, not suspecting his place at the center of a silent divide in the company.",Teen And Up Audiences No Archive Warnings Apply M/M F/M The Hobbit - All Media Types The Hobbit (Jackson Movies) Bilbo Baggins/Thorin Oakenshield implied Kíli/Tauriel - Relationship Bilbo Baggins Thorin Oakenshield Balin Dwalin Ori (Tolkien) Nori (Tolkien) Dori Óin Glóin Fíli Kíli Dáin Ironfoot Tauriel Bifur Bofur Bombur Alternate Universe - Canon Divergence Alternate Universe - Everyone Lives/Nobody Dies Dain the matchmaker Misunderstandings Romance Post-Battle of Five Armies Fix-It BOFA Fix-It Dragon Sickness Humor brief fears of suicide Light Angst
Unwanted Free Ugly Troll,orphan_account,Homestuck,https://archiveofourown.org/works/477092,"7,968","Summary: The first time you pass by the troll in the box you kind of try not to see it. It's gross as fuck when people do this. You guess maybe it's better than driving them out into the country and dumping them to make it on their own, or those stories you've heard about people dumping unwanted wrigglers in sacks into rivers--those you try not to think about because fuck, that is not okay on any level but it's not like you can do shit about it.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Multi Homestuck Dave Strider Bro | Dirk Strider Karkat Vantas Sollux Captor Equius Zahhak Jade Harley Feferi Peixes Cronus Ampora Jake Harley inspired by petstuck and also this one picture on tumblr this is mostly self-indulgent crap because that picture is so sad dave and bro take in a small unwanted troll also i promise happy endings jeez Hurt/Comfort Petstuck Medical Experimentation
Silence is Golden,wittyy_name,Homestuck,https://archiveofourown.org/works/407062,"6,874","Summary: John lost his ability to speak after his vocal chords were damaged due to a childhood illness. He's been picked on and bullied in school, but he has a lot of good friends who protect him. Dave is the new kid, an ironic jock, and a cool mystery. He's intrigued by the quiet kid and it isn't long before he develops a crush. Even though John's friends make it difficult for Dave to get close to him, but the cool kid is determined. This is the story of two boys who stumble through the awkwardness of young love and a communication barrier. Meanwhile a rejected friend and a stubborn brother meet and struggle to understand their own feelings.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Homestuck John Egbert/Dave Strider Jake English/Dirk Strider Unrequited- Jake English/John Egbert John Egbert Dave Strider Jake English Dirk Strider Jade Harley Rose Lalonde Roxy Lalonde Jane Crocker Karkat Vantas Kanaya Maryam Dad (Homestuck) Mute!John Alternate Universe - High School Sign Language Muteness Fluff Developing Relationship
Looks just like the sun,messageredacted,Homestuck,https://archiveofourown.org/works/412848,"6,172","Summary: “Holy shit,” you whisper. Dave joins you at the window. There are no stars left in the sky. Nothing but blackness and a faint soap bubble sheen. “Is that a dream bubble?” Dave says. And then it swallows you.   Update: Now with a VERY NSFW illustration by Renaris.",Explicit Underage M/M Homestuck Dave Strider/Karkat Vantas Dave Strider Karkat Vantas Dream Bubbles Caliginous Romance | Kismesis Flushed Romance | Matesprits Quadrant Confusion Blindness Illustrated
"Within, Without",reinkist,Homestuck,https://archiveofourown.org/works/4362911,"5,582","Summary: Dave just wants to be left alone. What's the point of anything when what's broken can never be completely fixed? This is the story of Dave Strider and Karkat Vantas, on the longest journey of their lives.",Mature Creator Chose Not To Use Archive Warnings M/M Homestuck Dave Strider/Karkat Vantas Dave Strider Karkat Vantas Rose Lalonde Terezi Pyrope Vriska Serket Kanaya Maryam Meteorstuck Depression Social Anxiety Panic Attacks Past Child Abuse Post-Traumatic Stress Disorder - PTSD Bisexuality Alien Gender/Sexuality Dudes Being Bros Slow Build Friends to Lovers Teens Fucking Up Realistic Depictions of Mental Illness Retcon Timeline lots of pesterlogs Internalized Homophobia lowkey suicidal ideation Quadrant Confusion
Loophole,saccharineSylph,Homestuck,https://archiveofourown.org/works/527502,"5,215","Summary: Your name is John Egbert, and this is definitely not what you intended when you signed up to be a foster home for animals in legal cases. Either way, a bit of love and nursing to health, then his charges would be ready for trial, and a rewarding, happy home. You'd seen trolls on television and YouTube, they were popular exotic pets with celebrities. Certain breeds were even useful for guide pets and companion animals for the elderly. Since they were almost-sentient, of course. Almost.",Teen And Up Audiences Graphic Depictions Of Violence Major Character Death Gen Other Homestuck John Egbert/Vriska Serket Vriska Serket John Egbert Terezi Pyrope Jade Harley Feferi Peixes Eridan Ampora Jake English Petstuck trolls as pets Nonhuman paternal Parenthood Caretaking Hurt/Comfort Emotional Hurt/Comfort Pale Romance | Moirallegiance parental relationship Implied Non-Con
