Title,Author,Fandom,Url,Kudos,Summary,Content
With the Phases of the Moon,Puddor,"逆転裁判 | Gyakuten Saiban | Ace Attorney, 大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games)",https://archiveofourown.org/works/3998110,"1,057","Summary: Phoenix Wright and Miles Edgeworth -- ace attorneys, courtroom rivals...and lifetime members of the undead (a werewolf and a vampire, specifically). When Wright asks Edgeworth to pretend to be his mate for a week, it seems like a headache inducing task, but a relatively simple one. It will turn into anything but.",Teen And Up Audiences Graphic Depictions Of Violence M/M 逆転裁判 | Gyakuten Saiban | Ace Attorney 大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games) Mitsurugi Reiji/Naruhodou Ryuuichi | Miles Edgeworth/Phoenix Wright Mitsurugi Reiji | Miles Edgeworth Naruhodou Ryuuichi | Phoenix Wright Alternate Universe - Canon Divergence Alternate Universe - Werewolf Alternate Universe - Vampire Vampires Werewolves Pre-Relationship Slow Build Other Additional Tags to Be Added Post-GS3 Post- Gyakuten Saiban 3/Trials & Tribulations Pre-GS4 Ensemble Cast Literally everyone with a recurring role shows up at least once
"just touch, just chemistry",tetrodotoxins,大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games),https://archiveofourown.org/works/33187450,"1,022","Summary: Sequestered from the rest of the world in a cabin on the S.S. Burya, Naruhodou can't help but feel lonely. Asougi helps.",Explicit Creator Chose Not To Use Archive Warnings M/M 大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games) Asougi Kazuma/Naruhodou Ryuunosuke Naruhodou Ryuunosuke Asougi Kazuma Period-Typical Heterosexism Praise Kink not actually choking but..almost? ryuu discovering his kinks at record speed Cuddling Touch-Starved Character half rough half incredibly tender sex
journal,mentos_addict,"大逆転裁判 | Dai Gyakuten Saiban, 逆転裁判 | Gyakuten Saiban | Ace Attorney",https://archiveofourown.org/works/22007002,988,"Summary: While sifting through the attic of his childhood home, Miles finds a rather interesting, and rather large, black trunk.",General Audiences No Archive Warnings Apply Gen M/M 大逆転裁判 | Dai Gyakuten Saiban 逆転裁判 | Gyakuten Saiban | Ace Attorney Asougi Kazuma/Naruhodou Ryuunosuke Mitsurugi Reiji | Miles Edgeworth/Naruhodou Ryuuichi | Phoenix Wright Mitsurugi Reiji | Miles Edgeworth & Naruhodou Ryuuichi | Phoenix Wright Ayasato Mayoi | Maya Fey & Mitsurugi Reiji | Miles Edgeworth Mikotoba Susato & Naruhodou Ryuunosuke Naruhodou Ryuunosuke Asougi Kazuma Mitsurugi Reiji | Miles Edgeworth Naruhodou Ryuuichi | Phoenix Wright Asougi and Ryuu pining Edgeworth finally mans up Asougi is cool and that's a fact acknowledged by everyone Pls don't cry Ryuu
study date,aizetsus,大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games),https://archiveofourown.org/works/33506524,867,Summary: Naruhodou really doesn't get why Asougi comes to his dorm room to study.,Explicit No Archive Warnings Apply M/M 大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games) Asougi Kazuma/Naruhodou Ryuunosuke Asougi Kazuma Naruhodou Ryuunosuke Plot What Plot/Porn Without Plot Blow Jobs ryuu does get creampied like he deserves Porn with Feelings No Spoilers Pre-Canon Established Relationship
A Long Time Coming,daggar,大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games),https://archiveofourown.org/works/33840757,864,"Summary: “Do you really want the sword?” “I—” Kazuma hesitates. What he really wants is Ryuunosuke’s heart, but he’s absolutely certain that's the wrong answer. But surely there’s some metaphor about hearts and swords and becoming worthy of one or the other, so instead he says, “Yes?” “You sound so sure,” Ryuunosuke says dryly. - Kazuma’s trip back home isn’t going the way he expected it would. He still has quite a bit of apologizing to do, it seems.",Teen And Up Audiences No Archive Warnings Apply M/M 大逆転裁判 | Dai Gyakuten Saiban | The Great Ace Attorney Chronicles (Video Games) Asougi Kazuma/Naruhodou Ryuunosuke Asougi Kazuma & Mikotoba Yuujin Asougi Kazuma & Mikotoba Susato Asougi Kazuma Naruhodou Ryuunosuke Mikotoba Susato Mikotoba Yuujin Sherlock Holmes | Herlock Sholmes (Dai Gyakuten Saiban) Iris Watson | Iris Wilson Murasame Haori karuma (the sword) background homumiko background susahao as a treat kazuma still doesn’t know how to regulate his emotions but at least he’s aware of it now?? messy bitch kazuma salty bastard ryuunosuke Custody Battle (it's over the sword) (again) but this time with actual closure I promise Family Feels Dai Gyakuten Saiban 2 Spoilers Post-Canon
I'd Trade My Life for Yours,grayimperia,"Dangan Ronpa - All Media Types, New Dangan Ronpa V3: Everyone's New Semester of Killing",https://archiveofourown.org/works/10517349,"8,244","Summary: [Major spoilers for all of V3] Her classmates have just chosen Saihara as the killer by a margin of one. He finally reaches out to her, and she looks back at him. And Monokuma says something that absolutely shocks both of them to the core. “Welp! Looks like you guys got it right!” Kaede’s world stops. - Three different sacrifices are made, and three different survivors stumble out of the rubble.",Teen And Up Audiences Graphic Depictions Of Violence Major Character Death F/F F/M Gen M/M Dangan Ronpa - All Media Types New Dangan Ronpa V3: Everyone's New Semester of Killing Akamatsu Kaede & Momota Kaito Gokuhara Gonta & Hoshi Ryoma Harukawa Maki & Momota Kaito & Oma Kokichi Akamatsu Kaede & Oma Kokichi Akamatsu Kaede/Chabashira Tenko Chabashira Tenko & Yumeno Himiko Momota Kaito/Oma Kokichi Iruma Miu/K1-B0 Akamatsu Kaede Momota Kaito Chabashira Tenko Yumeno Himiko Harukawa Maki Ouma Kokichi Iruma Miu Gokuhara Gonta Yonaga Angie Shirogane Tsumugi Shinguuji Korekiyo Toujou Kirumi Hoshi Ryouma Kiibo (Dangan Ronpa) Canon-Typical Violence Alternate Universe - Canon Divergence
And Again,Riona,Dangan Ronpa,https://archiveofourown.org/works/663904,"6,970",Summary: Naegi finds himself caught in a time loop. Surely living through Monobear's game once was bad enough?,Teen And Up Audiences Major Character Death Gen Dangan Ronpa Ensemble Naegi Makoto Ikusaba Mukuro Enoshima Junko Time Loop
Let It All Out,taitofan,"New Dangan Ronpa V3: Everyone's New Semester of Killing, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/9679244,"6,520","Summary: The misadventures of Kokichi Ouma wetting himself in front of the boys (and sometimes girls) he likes. Ships featured include: Shuuichi, Kiibo, Rantarou, Kaito, Gonta, Korekiyo, Miu, Kaede; Nagito, Kirumi, Tenko, Ryouma, and crossovers. Latest chapter: Merry Christmas, Kokichi is a pirate now [The fics are unrelated unless noted and new tags will be added as each chapter goes up]",Explicit Creator Chose Not To Use Archive Warnings M/M F/M Multi New Dangan Ronpa V3: Everyone's New Semester of Killing Dangan Ronpa - All Media Types Ouma Kokichi/Saihara Shuuichi Kiibo/Ouma Kokichi Amami Rantarou/Ouma Kokichi Momota Kaito/Ouma Kokichi Gokuhara Gonta/Ouma Kokichi Shinguuji Korekiyo/Ouma Kokichi Amami Rantarou/Ouma Kokichi/Saihara Shuuichi Iruma Miu/Ouma Kokichi Akamatsu Kaede/Ouma Kokichi Saihara Shuuichi/Ouma Kokichi/Akamatsu Kaede Komaeda Nagito/Ouma Kokichi Ouma Kokichi/Toujou Kirumi Chabashira Tenko/Ouma Kokichi Hoshi Ryouma/Ouma Kokichi Ouma Kokichi/Original Male Character Ouma Kokichi Saihara Shuuichi Kiibo (Dangan Ronpa) Amami Rantarou Momota Kaito Gokuhara Gonta Shinguuji Korekiyo Iruma Miu Akamatsu Kaede Toujou Kirumi Chabashira Tenko Hoshi Ryouma Slash Omorashi Watersports Wetting Bed-Wetting Hand Jobs Anal Sex Oral Sex holding contest Facial peeing Masturbation Bondage Denial of Feelings Fluff Deliberate Wetting Love Confessions piss drinking Crossdressing Panty Kink Alpha/Beta/Omega Dynamics Mating Cycles/In Heat Trans Character Trans Male Character Tentacles Breast Fucking Foot Jobs Vibrators Polyamory Begging Grinding Hypnotism Trapped In Elevator Elevator Sex Age Play Unused diapers Handcuffed Together Condoms Fingerfucking Sex Tapes Choking Closeted Character Barebacking Threesome Pregnant Sex Aphrodisiacs Daddy Kink
Reaching,kokichiouma,"Dangan Ronpa, New Dangan Ronpa V3: Everyone's New Semester of Killing, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/9670451,"6,408","Summary: Even if that hand reaches out to him, Ouma won't pull it, or let himself be pulled. A helping hand is useless if the person being helped spurns it. The loop continues again.",Teen And Up Audiences Graphic Depictions Of Violence M/M Dangan Ronpa New Dangan Ronpa V3: Everyone's New Semester of Killing Dangan Ronpa - All Media Types Ouma Kokichi/Saihara Shuuichi Ouma Kokichi Saihara Shuuichi Akamatsu Kaede Amami Rantarou Kiibo (Dangan Ronpa) Toujou Kirumi Yonaga Angie Yumeno Himiko Chabashira Tenko Shirogane Tsumugi Gokuhara Gonta Shinguuji Korekiyo Hoshi Ryouma Iruma Miu Momota Kaito Harukawa Maki Time Loop NDRV3 Spoilers Alternate Universe - Canon Divergence
Three-Point Shot,RandomRex6,"New Dangan Ronpa V3: Everyone's New Semester of Killing, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/10033658,"5,824",Summary: The first investigation was going exactly as the Mastermind hoped it would. And then Ouma picked up the ball. MAJOR V3 SPOILERS (Sort of Fix-It; Justice is Served AU) TV Tropes: http://tvtropes.org/pmwiki/pmwiki.php/Fanfic/ThreePointShot In-Progress Audiobook by Net Neutrality: https://www.youtube.com/playlist?list=PLK2BZXDp6Lqhr9zimdHWTmQpu21y2cBaw In-Progress Audiobook by ARedgrave: https://www.youtube.com/watch?v=bNSAzcWUerU,Mature Major Character Death Graphic Depictions Of Violence F/F F/M New Dangan Ronpa V3: Everyone's New Semester of Killing Dangan Ronpa - All Media Types Akamatsu Kaede/Saihara Shuuichi Chabashira Tenko/Yumeno Himiko Harukawa Maki/Momota Kaito Akamatsu Kaede Saihara Shuuichi Ouma Kokichi Amami Rantarou Monokuma | Monobear Monokuma Cubs Shinguuji Korekiyo Hoshi Ryouma Momota Kaito Shirogane Tsumugi Toujou Kirumi Iruma Miu Yumeno Himiko Yonaga Angie Kiibo (Dangan Ronpa) Chabashira Tenko Gokuhara Gonta Harukawa Maki Major V3 Spoilers I'm not kidding For Chapter 1 and the Endgame Fix-It Justice is Served AU
The Lion's Den,Arcawolf,"Dangan Ronpa, Super Dangan Ronpa 2, Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School",https://archiveofourown.org/works/7685368,"5,546","Summary: After the Killing Game, Komaeda realizes he has no choice but to bring the Ultimate Hope under his care. The world has become a very dangerous place after all, and there's no way he can allow Naegi Makoto's light to blink out. (Komaeda decides to shelter/adopt/kidnap a terrified Naegi, and Ultimate Despair is a poor host) Only follows canon from the first game.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Multi Dangan Ronpa Super Dangan Ronpa 2 Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School SHSL Despair/Enoshima Junko Makoto Naegi & Komaeda Nagito Komaeda Nagito/Naegi Makoto Naegi Makoto Komaeda Nagito Kamukura Izuru SHSL Despair Tsumiki Mikan Ultimate Despair - Character Pekoyama Peko Kuzuryuu Fuyuhiko Alternate Universe - Canon Divergence Hope vs. Despair Kidnapping Emotional Manipulation Captivity What Could Possibly Go Wrong? Stockholm Syndrome So much despair Psychological Horror Complete
Intertwined feelings,AtroceIronie,"Super Dangan Ronpa 2, Dangan Ronpa - All Media Types, Dangan Ronpa",https://archiveofourown.org/works/7782124,"5,250","Summary: Not long after the first trial, Hinata wakes up only to discover that Komaeda and himself are connected through pain ; if one of them is injured, the other will feel it. What if, as their relationship grow, they started sharing more and more than just pain ? Maybe it could be the chance for Hinata to understand the elusive mess that is Komaeda's mind.",General Audiences No Archive Warnings Apply Multi Super Dangan Ronpa 2 Dangan Ronpa - All Media Types Dangan Ronpa Hinata Hajime/Komaeda Nagito Other Relationship Tags to Be Added Kuzuryuu Fuyuhiko/Pekoyama Peko Souda Kazuichi/Tanaka Gundam Hinata Hajime Komaeda Nagito Tanaka Gundam Souda Kazuichi Nanami Chiaki Sonia Nevermind Ibuki Mioda Tsumiki Mikan Saionji Hiyoko Pekoyama Peko Kuzuryuu Fuyuhiko Nidai Nekomaru Owari Akane Koizumi Mahiru Monokuma | Monobear Usami | Monomi Komahina centered Fluff Spoilers Basically they are connected through pain Free-Time Events a Kiznaiver AU but you don't have to know about Kiznaiver to understand this Komaeda and Hinata aren't the only one to be connected takes place after the first trial might be some other relationships in the future Understanding Developing Relationship Angst
i can't take you anywhere,dimolto,"Dangan Ronpa - All Media Types, Super Dangan Ronpa 2",https://archiveofourown.org/works/28646001,"4,864","Summary: “One more word and I’m going to drive us both off a cliff,” Hinata deadpanned. “Well, I would probably survive it. Ultimate Lucky Student and all.” Komaeda tilted his head. “But if you really do want to kill me, I’m sure we can find a way to make it happen!” On the way back from the third-year class trip to Hokkaido, the bus happened to leave two students behind: a tag-along Reserve Course boy who, as always, wasn’t quite sure how he kept getting himself into these situations, and an enigmatic young man who was beginning to feel very, very cheated by his luck. Now, if Hajime Hinata wants to get back to Tokyo, he’s going to have to face a hotwired car, 900 miles of open road, and ten days stuck with Nagito Komaeda.",Mature No Archive Warnings Apply M/M Dangan Ronpa - All Media Types Super Dangan Ronpa 2 Hinata Hajime/Komaeda Nagito Hinata Hajime Komaeda Nagito Road Trips Enemies to Lovers Enemies to Friends to Lovers Mutual Pining Falling In Love Inconvenient Feelings the vacation romcom from hell set in 2012 Alternate Universe - Non-Despair (Dangan Ronpa) hope's peak is regular-highschool bad instead of human-experimentation bad closest to the canon of the ultimate talent development plan sexy crime Sharing a Bed Underage Drinking hotel hookups Love Confessions canon typical random explosions hagakure's hot mom shows up
cops and robbers,andreabandrea,"New Dangan Ronpa V3: Everyone's New Semester of Killing, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/15345666,"4,749","Summary: “Darling?” Kokichi snorted. “You love me that much, Shuichi?” “Well… yeah,” Shuichi said, giving a light laugh. “That’s why I married you.” And he froze. [Kokichi wins the Key of Love at the casino. He wakes up in Shuichi’s ideal fantasy. ]",General Audiences No Archive Warnings Apply M/M New Dangan Ronpa V3: Everyone's New Semester of Killing Dangan Ronpa - All Media Types Oma Kokichi/Saihara Shuichi Oma Kokichi Saihara Shuichi Fluff Character Study Mutual Pining Marriage (except not really) Cuddling & Snuggling Honesty Oma Kokichi/Saihara Shuichi-centric Sad Oma Kokichi talking about feelings in a dream so it doesnt count
Affinity,Nyx_xy,"Super Dangan Ronpa 2, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/9820907,"4,727","Summary: Hinata and Kamukura both feel it, the swell of affection. Komaeda seems to be the only individual on the island able to always tell the two apart, even while they wear the same face. The others speculate, but are never as assure in their switch as the one before them now. Hajime can feel Izuru almost purr under the acknowledgment. He internally rolls his eyes. Why does he call you by first name and not me, anyways? Are you jealous? Smug bastard.",Not Rated Creator Chose Not To Use Archive Warnings M/M Super Dangan Ronpa 2 Dangan Ronpa - All Media Types Hinata Hajime/Komaeda Nagito Kamukura Izuru/Komaeda Nagito Komaeda Nagito Hinata Hajime Kamukura Izuru Mention of all characters Hinata and Izuru mentally arguing weight worry Fluff with sprinkles of angst Trauma Disassociation mention of blood and injury Mild Sexual Content Rehabilitation Cognitive Relapse did I mention more fluff?
And Again,Riona,Dangan Ronpa,https://archiveofourown.org/works/663904,"6,970",Summary: Naegi finds himself caught in a time loop. Surely living through Monobear's game once was bad enough?,Teen And Up Audiences Major Character Death Gen Dangan Ronpa Ensemble Naegi Makoto Ikusaba Mukuro Enoshima Junko Time Loop
Reaching,kokichiouma,"Dangan Ronpa, New Dangan Ronpa V3: Everyone's New Semester of Killing, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/9670451,"6,408","Summary: Even if that hand reaches out to him, Ouma won't pull it, or let himself be pulled. A helping hand is useless if the person being helped spurns it. The loop continues again.",Teen And Up Audiences Graphic Depictions Of Violence M/M Dangan Ronpa New Dangan Ronpa V3: Everyone's New Semester of Killing Dangan Ronpa - All Media Types Ouma Kokichi/Saihara Shuuichi Ouma Kokichi Saihara Shuuichi Akamatsu Kaede Amami Rantarou Kiibo (Dangan Ronpa) Toujou Kirumi Yonaga Angie Yumeno Himiko Chabashira Tenko Shirogane Tsumugi Gokuhara Gonta Shinguuji Korekiyo Hoshi Ryouma Iruma Miu Momota Kaito Harukawa Maki Time Loop NDRV3 Spoilers Alternate Universe - Canon Divergence
The Lion's Den,Arcawolf,"Dangan Ronpa, Super Dangan Ronpa 2, Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School",https://archiveofourown.org/works/7685368,"5,546","Summary: After the Killing Game, Komaeda realizes he has no choice but to bring the Ultimate Hope under his care. The world has become a very dangerous place after all, and there's no way he can allow Naegi Makoto's light to blink out. (Komaeda decides to shelter/adopt/kidnap a terrified Naegi, and Ultimate Despair is a poor host) Only follows canon from the first game.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Multi Dangan Ronpa Super Dangan Ronpa 2 Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School SHSL Despair/Enoshima Junko Makoto Naegi & Komaeda Nagito Komaeda Nagito/Naegi Makoto Naegi Makoto Komaeda Nagito Kamukura Izuru SHSL Despair Tsumiki Mikan Ultimate Despair - Character Pekoyama Peko Kuzuryuu Fuyuhiko Alternate Universe - Canon Divergence Hope vs. Despair Kidnapping Emotional Manipulation Captivity What Could Possibly Go Wrong? Stockholm Syndrome So much despair Psychological Horror Complete
Intertwined feelings,AtroceIronie,"Super Dangan Ronpa 2, Dangan Ronpa - All Media Types, Dangan Ronpa",https://archiveofourown.org/works/7782124,"5,250","Summary: Not long after the first trial, Hinata wakes up only to discover that Komaeda and himself are connected through pain ; if one of them is injured, the other will feel it. What if, as their relationship grow, they started sharing more and more than just pain ? Maybe it could be the chance for Hinata to understand the elusive mess that is Komaeda's mind.",General Audiences No Archive Warnings Apply Multi Super Dangan Ronpa 2 Dangan Ronpa - All Media Types Dangan Ronpa Hinata Hajime/Komaeda Nagito Other Relationship Tags to Be Added Kuzuryuu Fuyuhiko/Pekoyama Peko Souda Kazuichi/Tanaka Gundam Hinata Hajime Komaeda Nagito Tanaka Gundam Souda Kazuichi Nanami Chiaki Sonia Nevermind Ibuki Mioda Tsumiki Mikan Saionji Hiyoko Pekoyama Peko Kuzuryuu Fuyuhiko Nidai Nekomaru Owari Akane Koizumi Mahiru Monokuma | Monobear Usami | Monomi Komahina centered Fluff Spoilers Basically they are connected through pain Free-Time Events a Kiznaiver AU but you don't have to know about Kiznaiver to understand this Komaeda and Hinata aren't the only one to be connected takes place after the first trial might be some other relationships in the future Understanding Developing Relationship Angst
Affected,Laurea,"Dangan Ronpa, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/5114351,"4,682","Summary: After being repeatedly challenged by Naegi in the class trials, Togami finds his mind unduly focused on the boy. He thinks Naegi should be equally focused on him - but his plan doesn't go quite the way he expects. His miscalculation affects not only himself, but the entire course of the killing game. Usually updates every other Sunday.",Explicit Major Character Death Graphic Depictions Of Violence M/M Dangan Ronpa Dangan Ronpa - All Media Types Naegi Makoto/Togami Byakuya (Dangan Ronpa) Naegi Makoto Togami Byakuya Enoshima Junko Monokuma | Monobear Genocider Syo | Genocide Jill Kirigiri Kyouko Oogami Sakura Asahina Aoi Romance Makoto Naegi Isn't A Pushover Spoilers Much Less Smut Than The First Chapter Suggests Suspense Mystery Dangan Ronpa Spoilers Not Canon Compliant - Dangan Ronpa 3 Not Canon Compliant - New Dangan Ronpa V3 Dangan Ronpa Mastermind Spoilers In The Second Chapter Togami Byakuya is Bad at Feelings Genocide Jill And Her Scissors Junko Enoshima Is Terrifying Kyoko Kirigiri Is Too Smart For Her Own Good Alternate Universe - Canon Divergence Canon Rewrite Self-Harm Suicide Attempt Character Death Canon-Typical Violence No Beta We Die Like Most Of The Dangan Ronpa Cast Short Chapters Because That's How I Write Consistently
Extra Life,The_Apocryphal_One,"Dangan Ronpa - All Media Types, Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School, Dangan Ronpa: Trigger Happy Havoc, Super Dangan Ronpa 2",https://archiveofourown.org/works/8222090,"4,309","Summary: Izuru knew he couldn't let her die, not like this, not while he had the power to save her. Chiaki survives her execution—but the fate of the world is still sealed. The road to recovery is a hard one, and a reunion is far off. TvTropes page is here, including links to all translations (Russian, French, Spanish, and Chinese), the infomercial, and the audio reading; feel free to add to it! http://tvtropes.org/pmwiki/pmwiki.php/Fanfic/ExtraLife",Teen And Up Audiences Major Character Death Graphic Depictions Of Violence F/M Gen Dangan Ronpa - All Media Types Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School Dangan Ronpa: Trigger Happy Havoc Super Dangan Ronpa 2 Kamukura Izuru/Nanami Chiaki Hinata Hajime/Nanami Chiaki Kirigiri Kyoko/Naegi Makoto Nanami Chiaki Kamukura Izuru Hinata Hajime Enoshima Junko Naegi Makoto Kirigiri Kyouko Gekkogahara Miaya Togami Byakuya Asahina Aoi Fukawa Touko Hagakure Yasuhiro Nakajima Kanon Fix-It Chiaki Nanami Lives Recovery Reunions Canon Compliant Slow Burn Physical Therapy Post-Traumatic Stress Disorder - PTSD Fluff and Angst Cross-Posted on FanFiction.Net Kamukura Izuru Has Feelings
Remember Me,Laurea,"Dangan Ronpa, Dangan Ronpa - All Media Types",https://archiveofourown.org/works/4955695,"3,699","Summary: When the Future Foundation helps the students begin to recover their lost memories, Byakuya Togami is horrified to discover that his feelings for Makoto Naegi are not what he thought they were.",Teen And Up Audiences No Archive Warnings Apply M/M Dangan Ronpa Dangan Ronpa - All Media Types Naegi Makoto/Togami Byakuya (Dangan Ronpa) Naegi Makoto Togami Byakuya Kirigiri Kyouko Asahina Aoi Hagakure Yasuhiro Fukawa Touko Future Foundation (Super Dangan Ronpa 2) Recovered Memories between games Future Foundation Spoilers Dangan Ronpa & Super Dangan Ronpa 2 Spoilers references to character deaths Byakuya Togami Has Feelings And He Hates Them Kyouko Kirigiri Uses Her Talent For Evil (Or At Least For Trolling)
And There Was Only One Bed One-Shots,Princess_Piggles,"Dangan Ronpa - All Media Types, New Dangan Ronpa V3: Everyone's New Semester of Killing, Super Dangan Ronpa 2, Dangan Ronpa: Another Episode, Dangan Ronpa: Trigger Happy Havoc, Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School",https://archiveofourown.org/works/17041409,"3,682","Summary: Collection of bedsharing fics for danganronpa characters, requests are now closed. Thank you! 1 Saiouma 2 Kokichi/Mukuro 3 Tenmiko 4 komahina 5 Maki/Kaede 6 Toko/Hajime 7 Miu/Kokichi 8 sonianami 9 Nagisa/Masaru 10 Kyoko/Makoto 11 Nagito/Chiaki 12 Chihiro/Kokichi 13 Keebo/Shuichi 14 fuyupeko 15 Kaede/Kokichi 16 maki/kaito 17 Gonta/Shuichi 18 oumota 19 kiibouma 20 Miu/Chihiro 21 Tenko/trans!Kokichi 22 Fuyuhiko/Kokichi 23 Fuyuhiko/Kazuichi 24 Mikan/Tenko 25 Akane/Chihiro 26 Maki/Kokichi 27 Junko/Monaca 28 Miu/Makoto 29 Gonta/Kokichi 30 Ryoma/Kirumi 31 Miu/Kaito 32 Miu/Nagisa 33 Kazuichi/Sonia 34 Chihiro/Hina 35 Kaede/Shuichi 36 Celeste/Chihiro 37 Gonta/Chihiro 38 Mukuro/Shuichi 39 Rantaro/Miu 40 Korekiyo&Sister/Toko&Sho 41 junkomaeda 42 Chiaki/Mikan 43 Kaede/Miu 44 Kaito/trans!kokichi 45 komamiki 46 oumeno 47 korekiyo/kokichi 48 saimota 49 chimondo",Teen And Up Audiences No Archive Warnings Apply Multi Dangan Ronpa - All Media Types New Dangan Ronpa V3: Everyone's New Semester of Killing Super Dangan Ronpa 2 Dangan Ronpa: Another Episode Dangan Ronpa: Trigger Happy Havoc Dangan Ronpa 3: The End of 希望ヶ峰学園 | The End of Kibougamine Gakuen | End of Hope's Peak High School Oma Kokichi/Saihara Shuichi Ikusaba Mukuro/Oma Kokichi Chabashira Tenko/Yumeno Himiko Hinata Hajime/Komaeda Nagito Akamatsu Kaede/Harukawa Maki Fukawa Toko/Hinata Hajime Iruma Miu/Oma Kokichi Nanami Chiaki/Sonia Nevermind Daimon Masaru/Shingetsu Nagisa Kirigiri Kyoko/Naegi Makoto Komaeda Nagito/Nanami Chiaki Fujisaki Chihiro/Oma Kokichi K1-B0/Saihara Shuichi Kuzuryu Fuyuhiko/Pekoyama Peko Akamatsu Kaede/Oma Kokichi Harukawa Maki/Momota Kaito Gokuhara Gonta/Saihara Shuichi Momota Kaito/Oma Kokichi K1-B0/Oma Kokichi Fujisaki Chihiro/Oowada Mondo Fujisaki Chihiro/Iruma Miu Chabashira Tenko/Oma Kokichi Kuzuryu Fuyuhiko/Oma Kokichi Kuzuryu Fuyuhiko/Soda Kazuichi Chabashira Tenko/Tsumiki Mikan Fujisaki Chihiro/Owari Akane Harukawa Maki/Oma Kokichi Towa Monaca/Enoshima Junko Naegi Makoto/Iruma Miu Gokuhara Gonta/Oma Kokichi Hoshi Ryoma/Tojo Kirumi Iruma Miu/Momota Kaito shingetsu nagisa/iruma miu Sonia Nevermind/Soda Kazuichi Asahina Aoi/Fujisaki Chihiro Akamatsu Kaede/Saihara Shuichi Fujisaki Chihiro/Celestia Ludenberg Fujisaki Chihiro/Gokuhara Gonta Ikusaba Mukuro/Saihara Shuichi Amami Rantaro/Iruma Miu Shinguji Korekiyo/Shinguji Korekiyo's Sister Fukawa Toko/Shinguji Korekiyo Genocider Syo | Genocide Jack/Shinguji Korekiyo Enoshima Junko/Komaeda Nagito Nanami Chiaki/Tsumiki Mikan Akamatsu Kaede/Iruma Miu Komaeda Nagito/Tsumiki Mikan Oma Kokichi/Yumeno Himiko Oma Kokichi/Shinguji Korekiyo Momota Kaito/Saihara Shuichi Oma Kokichi Saihara Shuichi Ikusaba Mukuro Chabashira Tenko Yumeno Himiko Hinata Hajime Komaeda Nagito Akamatsu Kaede Harukawa Maki Fukawa Touko Iruma Miu Sonia Nevermind Nanami Chiaki Shingetsu Nagisa Daimon Masaru (Dangan Ronpa) Naegi Makoto Kirigiri Kyouko Fujisaki Chihiro K1-B0 (Dangan Ronpa) Kuzuryu Fuyuhiko Pekoyama Peko Monokuma (Dangan Ronpa) Usami | Monomi Koizumi Mahiru Momota Kaito Gokuhara Gonta Soda Kazuichi Tsumiki Mikan Owari Akane Enoshima Junko Towa Monaca Hoshi Ryoma Tojo Kirumi Asahina Aoi Amami Rantaro Genocider Syo | Genocide Jack Shinguji Korekiyo Shinguji Korekiyo's Sister Oowada Mondo Sharing a Bed Fluff Pillow Fights Cuddling & Snuggling Mentions of Cancer Frontotemporal Dementia Suicidal Thoughts Mental Health Issues Paranoia Frenemies Banter Affectionate Insults STI stigma Slut Shaming Sleepovers Kissing Past Child Abuse Medical Assault Hurt/Comfort Nightmares Bed-Wetting Tickling Lullabies Nudity Face Punching Blood Sexual Harassment Robophobia Coming Out Transphobia Misgendering Bruises Choking Masturbation Advice Rare Pairings Platonic Cuddling Eating Fade to Black BDSM Attempted Murder
