Title,Author,Fandom,Url,Kudos,Summary,Content
what do I care (how much it may storm),cherryfeather,The Musketeers (2014),https://archiveofourown.org/works/1267315,"1,010","Summary: ""I'm cold,"" Aramis declared to the frozen forest at large. ""We all are,"" Athos's muffled voice came from beneath his hat. ""Stop whining.""",General Audiences No Archive Warnings Apply M/M Other The Musketeers (2014) Aramis/d'Artagnan/Athos/Porthos (Trois Mousquetaires) d'Artagnan/Olivier d'Athos de la Fère (IMPLIED) Huddling For Warmth Pre-Relationship Fluff
Le Parfum Des Saisons,yaoigirl22,"The Musketeers (2014), Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas",https://archiveofourown.org/works/1940367,991,"Summary: Omega D’Artagnan arrives in Paris to avenge his father’s death, not to find a mate…or three, find them he does, in the form of three Musketeers.",Mature Creator Chose Not To Use Archive Warnings M/M The Musketeers (2014) Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas Aramis/d'Artagnan/Athos/Porthos (Trois Mousquetaires) Athos d'Artagnan Aramis Porthos (Trois Mousquetaires) Constance Bonacieux Bonacieux Alpha/Beta/Omega Dynamics Bit of Non-con Knotting Mpreg Male Lactation Lactation Kink
my heart upon my sleeve,cherryfeather,The Musketeers (2014),https://archiveofourown.org/works/4707083,921,"Summary: SPOTTED: Athos de la Fere, cinema golden boy turned tabloid disaster, skulking through Covent Garden with John Treville, artistic director and owner of The Garrison Theater. Perhaps they're in talks for a show? This would be de la Fere's first foray back into the limelight since last year's disastrous divorce (from Anne de Breuil, spotted p. A6). Will it be a comeback, or another crash and burn?",Mature No Archive Warnings Apply M/M The Musketeers (2014) Aramis/Athos/Porthos (Trois Mousquetaires) Athos Aramis Porthos (Trois Mousquetaires) de Tréville (Jean-Armand du Peyrer) Armand Jean du Plessis de Richelieu Ninon de Larroque Adèle Bessett Constance d'Artagnan Flea (The Musketeers) Charon Comte de Rochefort Alternate Universe - Modern Setting Alternate Universe - Theatre Friends to Lovers Epistolary (partially) gratuitous shakespeare seriously gratuitous Shakespeare egregiously gratuitous Shakespeare
Love Don't Die (Athos Smutty Romance),Avalonmedieval,The Musketeers (2014),https://archiveofourown.org/works/2102751,909,"Summary: Athos is ordered to retrieve a rebellious maiden who refuses to wed. By the end of the mission he might lose his heart, but also his status among the Musketeers.",Explicit Creator Chose Not To Use Archive Warnings F/M The Musketeers (2014) Athos/Original Female Character(s) Athos Aramis Captain Treville King Louis - Character Queen Anne Explicit Sexual Content Oral Sex Rough Sex Forced Marriage Threats of Rape/Non-Con Athos is Dominating Alpha Males Explicit Language Romance Real Love is Forever Smut Defiant Woman No Slash Can Athos Love Again? NO Peter Pan Syndrome!!! NO Misandry strong woman
A Rebellious Woman,hallotheism,"The Musketeers (2014), Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas, d'Artagnan Romances (Three Musketeers Series) - All Media Types",https://archiveofourown.org/works/1393114,895,"Summary: Bullets, unlike the musketeers, are rather progressive in that they don't care if you stand or sit when you piss.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Gen F/M M/M The Musketeers (2014) Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas d'Artagnan Romances (Three Musketeers Series) - All Media Types d'Artagnan/Olivier d'Athos de la Fère Aramis/Porthos (Trois Mousquetaires) d'Artagnan/Milady Clarick de Winter (but mainly unrequited) d'Artagnan Porthos (Trois Mousquetaires) Aramis Constance Bonacieux Athos Milady Clarick de Winter Genderswap Alternate Universe - Always a Different Sex Emotional Constipation Canon Compliant Sort Of slow slow slow build Secret Identity Rule 63 Hidden Gender I am so weak Crossdressing (disclaimer: i totally read Bloody Jack as a kid so obvi this is homage) Episode Related
Perceived Impressions,Acinonyx1,Baldur's Gate (Video Games),https://archiveofourown.org/works/49842061,"9,732","Summary: When Astarion awakens in the aftermath of the Nautiloid crash, it is not to a friendly face but the press of goblin steel against his cheek. Now a captive of the Absolute, he is left starving and huddled in the corner, waiting for the beast that shares his cell to finally strike. Bears, after all, are not known to be the most gracious killers.",Explicit No Archive Warnings Apply M/M Baldur's Gate (Video Games) Astarion/Halsin (Baldur's Gate) Astarion (Baldur's Gate) Halsin (Baldur's Gate) Implied/Referenced Abuse Angst Hurt/Comfort Blood Drinking Vampires Blood and Injury Alternate Universe - Canon Divergence Anal Sex Bottom Astarion (Baldur's Gate) Astarion Needs a Hug (Baldur's Gate) Gags Slow Burn Rimming Captivity
kindred,aevallare,Baldur's Gate (Video Games),https://archiveofourown.org/works/49859419,"7,649","Summary: And it's then, with his fingers buried inside her and her back scraping against the bark of the tree, that she looks into his eyes and sees – Nothing. Like he isn't even there. ""Stop,"" she says, breath ragged with pleasure that feels like poison. He might be the most beautiful creature that she's ever seen, bathed in this moonlight, and the wicked smirk he puts on only strengthens his case. ""What, darling? That close already?"" “You don't want this,” she says simply, still out of breath, and for the first time since she’s met him, Astarion seems speechless. - auri knows people, and that's how she can tell; astarion is deeply, deeply fucked up.",Explicit Creator Chose Not To Use Archive Warnings F/F F/M Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion/Charname (Baldur's Gate) Astarion (Baldur's Gate)/Original Female Character(s) Astarion (Baldur's Gate)/Original Character(s) Astarion (Baldur's Gate) Tav (Baldur's Gate) Shadowheart (Baldur's Gate) Lae'zel (Baldur's Gate) Halsin (Baldur's Gate) Gale (Baldur's Gate) Karlach (Baldur's Gate) Wyll (Baldur's Gate) Medium Burn (slow burn within the constraints of the canon game lmao) Rewrite I can fix him Trauma Sex Smut Healing Bard Tav (Baldur's Gate) Human Tav Bisexual Female Character Childhood Trauma Past Child Abuse Praise Kink Exhibitionism Oral Sex Rough Oral Sex
Hellish Rebuke,bludaze,Baldur's Gate (Video Games),https://archiveofourown.org/works/49861429,"7,501","Summary: ""It's not him anymore, Raphael."" ""You wish to undo the Ascension?"" You stare at the devil. ""I just want Astarion back.""",Explicit Graphic Depictions Of Violence Rape/Non-Con F/M Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate)/Original Female Character(s) Astarion (Baldur's Gate)/Reader Astarion/Charname (Baldur's Gate) Astarion & Tav (Baldur's Gate) Astarion (Baldur's Gate)/Original Character(s) Astarion (Baldur's Gate) & Reader Astarion (Baldur's Gate) Tav (Baldur's Gate) Original Female Character(s) Raphael (Baldur's Gate) Charname (Baldur's Gate) Post-Ascension Ascension Ascended Astarion Obsession Controlling Behavior Dark Deal with a Devil POV Second Person
Ravenous,Acinonyx1,Baldur's Gate (Video Games),https://archiveofourown.org/works/49473958,"7,495","Summary: Tav pulls Astarion's face into the crook of his neck and there, the vampire inhales faster than he can get the breaths in. The smell; blood below the skin and sweat sat on top of it. His tongue is out before he realizes, lapping over the area, dragging up any taste he can get. Tav’s other hand presses into the small of his back, arching Astarion into him, making him whine at the feeling of the cock shifting inside him, until Astarion’s chest is flush against Tav’s. “Feed.” When the Shadow-Cursed lands lack suitable prey, Astarion distracts himself from the hunger with sex until he can’t anymore.",Explicit No Archive Warnings Apply M/M Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate)/Original Male Character(s) Astarion (Baldur's Gate) Tav (Baldur's Gate) Implied/Referenced Abuse Bottom Astarion Vampire Sex Vampires Baldur's Gate 3 Size Difference Blood Kink Anal Sex Smut
wanted to kiss your skin and your everything,FlowerCitti,Baldur's Gate (Video Games),https://archiveofourown.org/works/49484491,"6,890","Summary: Your fingers brush over the pages of the open sketchbook in your lap, a charcoal stick held in your other hand. You flick it over your knuckles, tounging at the back of your teeth as you allow your wrist to move with your flowing thoughts. You think of Astarion’s words from the first time you had caught him gazing into that broken mirror, fresh on your mind even if it feels like it’s been ages since you’d heard them.   “I want to know what the world sees when it looks at me. What you see.”  (Or, you draw Astarion to show him what he looks like.)",Teen And Up Audiences No Archive Warnings Apply F/M M/M Other Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate)/Reader Astarion (Baldur's Gate) Tav (Baldur's Gate) Fluff Angst Hurt/Comfort just a little Vampire angst Vague Mentions of Cazador waxing poetics over Astarion’s beauty Soft Astarion (Baldur's Gate) i just want to bundle him up man gender-neutral Tav Insert yourself/character here Character Study
A Little Further,again_please,Baldur's Gate,https://archiveofourown.org/works/32353603,"5,969","Summary: “Well,” he croons, “The fun doesn’t have to be entirely one-sided. Our time could very well be limited. You help me with my condition…and I could help you with yours.” “My condition?” she asks, her eyebrows now arched to maximum height. Astarion tilts his head. “Darling, it’s bad enough that we might burst into tentacles any day now. I would hate to see you die a virgin.” - Neve already had her hands full, what with trying to keep her companions from killing each other and pushing forward in the face of an uncertain fate. Then the vampire had to go and decide she was sweet enough to want to sink his teeth into. Another take on how things unfold post-bite.",Explicit No Archive Warnings Apply F/M Baldur's Gate Astarion/Female Charname (Baldur's Gate) Astarion (Baldur's Gate)/Original Female Character(s) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate) Shadowheart (Baldur's Gate) Gale (Baldur's Gate) Wyll (Baldur's Gate) Lae'zel (Baldur's Gate) Eventual Smut Loss of Virginity Biting Oblivious at first Jealous Gale Vampire with a crush Interesting propositions writing this so I can think about literally anything else hashtag virginity is a construct it does not define you but sometimes a girl wants to get it on before she turns into a squid A lot of blushing god help me I know it's a lot of blushing we're just out here to have a good time
Pretty Little Fool,sinsecrecy,Baldur's Gate (Video Games),https://archiveofourown.org/works/49507696,"5,583","Summary: Astarion didn't care much for you and your people-pleasing tendencies until he realized exactly what they could mean for him. If you were that desperate for approval—for the hard-earned praise of others—perhaps he could be the one to deliver. There were certainly plenty of benefits for him to reap. *** Preview: You looked so proud of yourself, drool pooling at the corners of your lust-drunk smile. Your hair was mussed and wild, but your expression was utterly tame, almost domestic. Astarion worried, momentarily, that he might actually end up being the one to crawl back to you. You made him feel so in control, so powerful. And so, so good.",Explicit No Archive Warnings Apply F/M Baldur's Gate (Video Games) Astarion (Baldur's Gate)/Reader Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate) Reader Tav (Baldur's Gate) Smut Exposition Cunnilingus Vampires Blood Drinking Minor References to Exhibitionism Praise Kink Blow Jobs Fingerfucking Finger Sucking Somewhat Inspired by the Original Party Scene (You Know the One) POV Second Person Get Fucked From Astarion's Perspective
"A Gift, A Curse",El_Emit,Baldur's Gate (Video Games),https://archiveofourown.org/works/51147769,"5,279","Summary: If the desperation in his eyes and the heartbreak on his face hadn’t already been enough to break you, the tremble in his voice would have done it. And even without all that, how could you ever say no to this man? He who stood beside you as you discovered your lost self. He who remained beside you when you learned your cursed history. He who bound the knots of your restraints and stroked your hair through the night, even as you writhed and fought to end his life. He helped you gain your freedom from the damnation of your birth. How could you possibly deny helping him with his own freedom? But, says a voice in your head, seven thousand souls. ---- A story in which we discover just how damned an ascended vampire can be, and just how far you will go to save the elf you loved.",Explicit Graphic Depictions Of Violence Major Character Death Rape/Non-Con F/M Multi Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate)/Original Female Character(s) Astarion (Baldur's Gate)/Reader Astarion/The Dark Urge (Baldur's Gate) Halsin/Tav (Baldur's Gate) (minor) Astarion (Baldur's Gate) Tav (Baldur's Gate) Gale (Baldur's Gate) Shadowheart (Baldur's Gate) Halsin (Baldur's Gate) Wyll (Baldur's Gate) The Dark Urge (Baldur's Gate) Raphael (Baldur's Gate) Karlach (Baldur's Gate) Dead Dove: Do Not Eat Sexual Coercion Mental Coercion Dubious Consent Rape/Non-con Elements Trauma Porn With Plot Porn with Feelings Dom/sub It Gets Worse Before It Gets Better Biting (duh) no beta we die like alfira Mind Control Blood Blood Drinking Bondage Vampire Bites Angst Manipulative Astarion (Baldur's Gate) Total Power Exchange about as far from safe or sane or consensual as you can get oop Torture Psychological Torture Food Restriction Blood and Gore Horror Hate Sex Rough Sex Abuse Vampire Ascendant Astarion (Baldur's Gate) Fuck Or Die Sex Pollen Succubi & Incubi Threesome - F/M/M Threesome - F/F/M
i love a good place to hide (in plain sight),FlowerCitti,Baldur's Gate (Video Games),https://archiveofourown.org/works/49537924,"5,153","Summary: “What?” Astarion seems nearly speechless, his silver tongue gone heavy in his mouth as he blinks, coming damn close to outright stuttering, “I—I mean, surely you—I’ve seen how you look at me!” He huffs, looking frustrated and confused and completely thrown off. It’s almost endearing, to see him grow so flustered, his suave persona melting through his shock. You can’t help but smile, “I’m just not really interested in sex. That’s all.” You shrug, and Astarion looks at you as if that tadpole in your head has finally started to transform you.  (Or, you don’t want sex. Astarion doesn’t know what to make of that.)",Teen And Up Audiences No Archive Warnings Apply F/M M/M Other Baldur's Gate (Video Games) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate)/Reader Tav (Baldur's Gate) Astarion (Baldur's Gate) Fluff Angst Just slightly Allusions to Astarion’s past Trauma Gender-Neutral Tav (Baldur's Gate) Romance Asexual Character Ace Reader Astarion learning people want him for more than just his body Touch-Starved Non-Sexual Intimacy Hurt/Comfort Developing Relationship
Dancing With My Demons,again_please,Baldur's Gate,https://archiveofourown.org/works/36475495,"5,061","Summary: “Oh, gods forbid they respond positively to you doing a good thing,” Neve deadpans. She squeezes him a little again. “That’s sort of how it works, Astarion.” She can’t even see it. Believes the best of them all so earnestly, himself included, that she can’t see how it would all fall away without her at the center. It’s enough to make a person feel like they might actually deserve it. “And by it, you mean…?” he asks instead. Her huffed laugh of disbelief ruffles the hair at his neck. “Friendship, you idiot,” she answers. “And the general acquisition thereof.” Astarion cuts a sideways look at her as best he can with her still nestled so close. “And is that what we are? Friends?” He’d meant it to tease her, and yet finds that the silence before her answer twists his stomach. Because…he doesn’t actually know, either. “Yes, Astarion,” Neve says gently, after a moment. “I think we’re very good friends.” - Neve and Astarion, continued. She's not a victim. Not a target. Not just one night it's better to forget. But then...whatever in the world could she be?",Explicit No Archive Warnings Apply F/M Baldur's Gate Astarion (Baldur's Gate)/Original Female Character(s) Astarion/Female Charname (Baldur's Gate) Astarion/Tav (Baldur's Gate) Astarion (Baldur's Gate) Wyll (Baldur's Gate) Gale (Baldur's Gate) Shadowheart (Baldur's Gate) Lae'zel (Baldur's Gate) Karlach (Baldur's Gate) Halsin (Baldur's Gate) Astarion's POV Possessive Behavior Exhibitionism like a light flirtation with exhibitionism I don't know how to explain this one ladies and gentlemen Angst and Fluff and Smut this bitch don't know he's in love I continue to have no other thoughts but about this fictional man I know it sounds like I hate Gale I swear I don't hate Gale POV Alternating fic started during EA Drug Use Canon-Typical Violence this bitch DO know he's in love and that's somehow worse Light praise kink if you make it 9 chapters Abandonment Issues Witch vs Intimacy Challenged Vampire Loss of Virginity in relation to part 1 of the series
A Cheap Imitation,Spoontasti,Durarara!!,https://archiveofourown.org/works/3327002,"5,941",Summary: “Attached to your neck is a collar that will inject a poison into your jugular vein two days from now. Forcibly removing the device will also trigger the poison. Somewhere on this island is the antidote.” His hands reached up to his neck and he felt the cool metal of the collar. “Live or die. Make your choice.”,Explicit Graphic Depictions Of Violence M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo Orihara Izaya Saw movie Trapped on an island Minor Character(s) Original Character(s) Slow Build Slow Burn Graphic descriptions
Any Other Name,tastewithouttalent,Durarara!!,https://archiveofourown.org/works/4917229,"4,777","Summary: ""That angry gaze slides sideways, out the window to the setting-sun gold by the front gate, and when he grimaces again it has nothing to do with Izaya, the fists he’s made easing into slackness at whatever it is he is seeing out past the glass. 'Wanna start a club?'"" A change of schools results in more changes than just location.",Explicit Graphic Depictions Of Violence M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo & Orihara Izaya Heiwajima Shizuo Orihara Izaya Celty Sturluson Kishitani Shinra Orihara Mairu Orihara Kururi Heiwajima Kasuka Vorona (Durarara!!) Nakura (Durarara!!) Shiki Haruya Simon Brezhnev Izumii Ran Togusa Saburo Kadota Kyouhei Earthworm (Durarara!!) Developing Relationship Best Friends Friends to Lovers Childhood Friends Violence Blood Strength Kink Mutual Pining Broken Bones Masochism Sadism Emotional Manipulation Living Together Alternate Universe - Canon Divergence Jealousy Alcohol Underage Drinking Bruises Smoking Knives Revenge Holding Hands Concussions Love Confessions Cooking Snow Sushi Hand Jobs Grinding Insomnia
Sympathy,tastewithouttalent,Durarara!!,https://archiveofourown.org/works/2500568,"4,319","Summary: ""Shizuo had been having a peaceful night when his phone rings. He’s furious even before he hits the button to pick up the call."" Shizuo gets a call from Izaya for a very different reason than he expects.",Explicit Graphic Depictions Of Violence M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo Orihara Izaya Kishitani Shinra Aftermath of Violence Stitches Serious Injuries Blood and Injury Bruises Caretaking Hurt/Comfort Rough Kissing Men Crying Masturbation in Shower Unresolved Sexual Tension Developing Relationship Hand Jobs Revenge Angst with a Happy Ending Biting Scratching Death Threats Threats of Violence
The Mistakes We Made,tastewithouttalent,Durarara!!,https://archiveofourown.org/works/6832528,"3,861","Summary: ""Shizuo doesn’t have to think of his past, doesn’t have anyone he would recognize on the unfamiliar streets; he can walk through the crowd without listening for his name, without scanning the faces for a familiar smile or a friendly wave. And it’s then that he thinks of Izaya."" It's been years since their last fight when Shizuo sees a familiar face in a foreign city.",Explicit Graphic Depictions Of Violence M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo Orihara Izaya Celty Sturluson Kadota Kyouhei Past Violence Panic Attacks Emotional Hurt/Comfort Angst with a Happy Ending Psychological Trauma Developing Relationship Enemies to Friends to Lovers Physical Disability Physical Therapy Broken Bones Guilt Nightmares Reunions Smoking Phone Calls & Telephones Inline with canon Coffee Series Spoilers Canon Disabled Character Homecoming Hand Jobs Blow Jobs Anal Fingering Anal Sex
Melodies Of DreamLand(Various x Reader),Amane8009,"Yuri!!! on Ice (Anime), Assassination Classroom, Multi-Fandom, Tokyo Ghoul, Haikyuu!!, One Piece, 殺戮の天使 | Satsuriku no Tenshi | Angels of Death (Anime), InuYasha - A Feudal Fairy Tale, Katekyou Hitman Reborn!, Mystic Messenger (Video Game), Majin Tantei Nougami Neuro, Hellsing, Shingeki no Kyojin | Attack on Titan, Hunter X Hunter, Durarara!!, Fairy Tail, Fruits Basket, ワンパンマン | One-Punch Man, Undertale (Video Game), 炎炎ノ消防隊 | Enen no Shouboutai | Fire Force (Anime), Gangsta. (Anime & Manga), Servamp (Anime & Manga), 鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Anime), 文豪ストレイドッグス | Bungou Stray Dogs, 呪術廻戦 | Jujutsu Kaisen (Anime)",https://archiveofourown.org/works/19020061,"3,655","Summary: This will be a miscellaneous anime smut book! Mostly consists of One-shots. Sometimes I'll feel like writing shots for others characters from various anime, when I feel inspiration or just find a new guy/girl to drool over that needs some lovin'!~ :3 If you don't like mature content this is not the book for you, warnings will be on every chapter.   Check Out My Linktree for all my Social Media https://linktr.ee/Amane8009","Explicit Graphic Depictions Of Violence F/F F/M Multi Yuri!!! on Ice (Anime) Assassination Classroom Multi-Fandom Tokyo Ghoul Haikyuu!! One Piece 殺戮の天使 | Satsuriku no Tenshi | Angels of Death (Anime) InuYasha - A Feudal Fairy Tale Katekyou Hitman Reborn! Mystic Messenger (Video Game) Majin Tantei Nougami Neuro Hellsing Shingeki no Kyojin | Attack on Titan Hunter X Hunter Durarara!! Fairy Tail Fruits Basket ワンパンマン | One-Punch Man Undertale (Video Game) 炎炎ノ消防隊 | Enen no Shouboutai | Fire Force (Anime) Gangsta. (Anime & Manga) Servamp (Anime & Manga) 鬼滅の刃 | Demon Slayer: Kimetsu no Yaiba (Anime) 文豪ストレイドッグス | Bungou Stray Dogs 呪術廻戦 | Jujutsu Kaisen (Anime) Yuri Plisetsky/Reader Akabane Karma/Reader Kamishiro Rize/Reader Kirishima Ayato/Reader Kuroo Tetsurou/Reader Choi Saeran/Reader Zen | Ryu Hyun/Reader 707 | Choi Luciel/Reader Trafalgar D. Water Law/Reader Sesshoumaru (InuYasha)/Reader Haiba Lev/Reader Hinata Shouyou/Reader Isaac ""Zack"" Foster/Reader Kaitou Sai(neuro)/Reader Rokudou Mukuro/Reader Byakuran (Katekyou Hitman Reborn!)/Reader Levi/Reader Alucard (Hellsing)/Reader Kuroba Kaito | Kaitou Kid/Reader Orihara Izaya/Reader Sohma Kyou/Reader Killua Zoldyck/Reader Levi Ackerman/Reader Levi (Shingeki no Kyojin)/Reader Jellal Fernandes/Reader Genos (One-Punch Man)/Reader Shinra Kusakabe/Reader Nicolas Brown/Reader Kuro | Sleepy Ash/Reader Kamado Tanjirou/Reader Kibutsuji Muzan/Reader Tsukishima Kei/Reader Dazai Osamu (Bungou Stray Dogs)/Reader Gojo Satoru/Reader Sonic (One-Punch Man) Saitama (One-Punch Man) Sans (Undertale) Kunikida Doppo (Bungou Stray Dogs) Nakajima Atsushi (Bungou Stray Dogs) Tanizaki Junichirou (Bungou Stray Dogs) Romance Fluff and Smut Lotso sex Rough Sex Oral Sex Vaginal Fingering Vaginal Sex Public Sex AU Alternate Universe Anal Sex lake sex Vampire Sex Bondage Vampires Fingerfucking Blood Kink Classroom Sex Teacher-Student Relationship Loss of Virginity First Time Blow Jobs Childhood Sweethearts Couch Sex Creampie Multiple Orgasms Orgasm Delay/Denial Shibari Blackmail Emotional Manipulation Alley Sex Multiple Sex Positions Predator/Prey Seasonal one shots Holiday themed one shots Blow Jobs Cyborg Sex NSFW Roof Sex Wall Sex Rough Kissing Vampire Bites Alternate Universe - Vampire Master/Pet Submissive Reader Dom/sub Train Sex Japanese Rope Bondage Stockholm Syndrome Teratophilia Acarophilia Lotso Kinks Wall Griding Dry Humping Shower Sex Public Groping romantic sex Lotso Hickey's"
After the Story Era,threesmallcrows,Durarara!!,https://archiveofourown.org/works/1547249,"3,108","Summary: “‘When you’re ten it’s imaginary friends and make-believe in the sandlot. When you’re twenty, they call you dangerous and wild and a genius, and it’s all very sexy and fun. But then you’re thirty—bam!’ Izaya tips his own head back, index finger a trigger beneath his chin. ‘They diagnose you with a mental illness and throw pills at you.’” Shizuo’s realizing that he still has a lot to learn about the man called Orihara Izaya.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Multi Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo Orihara Izaya Kishitani Shinra Celty Sturluson Mental Health Issues Suicide Attempt Established Relationship
Just Medicine,tastewithouttalent,Durarara!!,https://archiveofourown.org/works/6684850,"2,825","Summary: ""'If you want to be the one to kill Izaya, you’ll need to head to Shinjuku soon before you miss the opportunity.'"" Shinra brings unbelievable news about Izaya to Shizuo, and Shizuo finds reality to be even stranger than he expects when he investigates.",Explicit No Archive Warnings Apply M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Kishitani Shinra/Celty Sturluson Heiwajima Shizuo Celty Sturluson Kishitani Shinra Yagiri Namie Orihara Izaya Hanahaki Disease Unrequited Love Developing Relationship Hate to Love Angst Hurt/Comfort Crying Near Death Experiences Illnesses Starvation Dehydration Passive-aggression Rough Kissing Love Confessions Insomnia Language of Flowers Poisoning
To Hell and Back,corteae,Durarara!!,https://archiveofourown.org/works/1144325,"2,496","Summary: It starts with post cards. Izaya has disappeared and gone up on some obscure form of vacation. However, when Shizuo tracks him down to enact a spontaneous whim of revenge, they each have a change in plans. They ultimately end up traveling together. What they encounter on their journey are people and places that teach them that Ikebukuro isn't the only Hell on Earth.",Explicit Graphic Depictions Of Violence M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo Orihara Izaya Original Characters Celty Sturluson Kishitani Shinra Road Trips Living Together Fluff and Humor Slow Build Action & Romance Mystery Slow Burn Minor Original Character(s) Science Fiction Post-Anime Alternate Universe - Canon Divergence Anime-Complient Rated E for Graphic Violence and Eventual Smut Angst Enemies to Lovers Enemies to Friends to Lovers Getting Together First Time
Protest Too Much,tastewithouttalent,Durarara!!,https://archiveofourown.org/works/6800515,"2,366","Summary: ""There is nothing in the world Heiwajima Shizuo would like more than to be able to be a normal middle schooler, with normal hobbies, and normal friends, and a calm, boring, normal life."" Heiwajima Shizuo is unusual by the time he's in middle school, and his new best friend is unlikely to help him fit in.",Explicit Graphic Depictions Of Violence Underage M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo & Orihara Izaya Heiwajima Shizuo Heiwajima Kasuka Orihara Izaya Celty Sturluson Kishitani Shinra Orihara Mairu Orihara Kururi Nakura (Durarara!!) Shiki Haruya Simon Brezhnev Izumii Ran Togusa Saburo Kadota Kyouhei Earthworm (Durarara!!) Vorona (Durarara!!) Heiwajima Shizuo's Mother Developing Relationship Best Friends Friends to Lovers Childhood Friends Violence Blood Strength Kink Mutual Pining Worry Broken Bones Masochism Living Together Alternate Universe - Canon Divergence Jealousy Alcohol Underage Drinking Bruises Smoking Knives Holding Hands Concussions Love Confessions Sexual Fantasy Cooking Snow Sushi Hand Jobs Blow Jobs Grinding Self-Hatred Masturbation
The Past Unleashed,MiyukiWynter,Durarara!!,https://archiveofourown.org/works/4486827,"2,314","Summary: Orihara Izaya would never reveal that he was frequently tortured by nightmares. Nor would he reveal the cause of said nightmares. This was his secret which he kept hidden deep inside himself. Post series - When a mysterious person from Izaya's past returns, Izaya seeks help from the man he never wanted to see again.",Explicit Graphic Depictions Of Violence Rape/Non-Con M/M Durarara!! Heiwajima Shizuo/Orihara Izaya Heiwajima Shizuo & Orihara Izaya Orihara Izaya Heiwajima Shizuo Kishitani Shinra Celty Sturluson Hurt/Comfort Post-Traumatic Stress Disorder - PTSD Post-デュラララ!!×２ 結 | Durarara!!x2 Ketsu
How to run an Opera,A_Welcome_Surprise,"Le Fantôme de l'Opéra | Phantom of the Opera & Related Fandoms, Phantom of the Opera (2004), Phantom of the Opera - Lloyd Webber, Phantom - Susan Kay, Le Fantôme de l'Opéra | Phantom of the Opera - Gaston Leroux",https://archiveofourown.org/works/7090255,"1,889","Summary: Raoul is the new patron at the Opera Populaire. He is dead set on getting the Opera back on it's feet. He accidentally falls through a trapdoor in the stage set for La Carlotta and meets the Phantom. Both Raoul and the Phantom want to make the Opera grand once again, and that's a start of an odd partnership. Smut, and fluff and developing relationships. Translation into 中文 available: How to Run an Opera 如何经营一家歌剧院 by unwind_fantasy",Explicit Creator Chose Not To Use Archive Warnings M/M Le Fantôme de l'Opéra | Phantom of the Opera & Related Fandoms Phantom of the Opera (2004) Phantom of the Opera - Lloyd Webber Phantom - Susan Kay Le Fantôme de l'Opéra | Phantom of the Opera - Gaston Leroux Raoul de Chagny/Erik | Phantom of the Opera Erik | Phantom of the Opera Raoul de Chagny Humor Witty Raoul Not that dark Erik Partnership Fluff Fluff and Smut Love for Music Explicit Sexual Content Phluff Top Erik Bottom Raoul Musical Jokes Hurt/Comfort Self-Esteem Issues
Unsung,wheel_of_fish,Le Fantôme de l'Opéra | Phantom of the Opera & Related Fandoms,https://archiveofourown.org/works/13899519,"1,781","Summary: Christine Daaé has spent eight months imagining what she might say to the Opera Ghost if she ever saw him again. Now he is here in her flat, quite by accident, and the fact of the matter is she can no longer speak.",Explicit Graphic Depictions Of Violence F/M Le Fantôme de l'Opéra | Phantom of the Opera & Related Fandoms Christine Daaé/Erik | Phantom of the Opera Christine Daaé Erik | Phantom of the Opera Raoul de Chagny Meg Giry Madame Giry Carlotta Giudicelli Smut Post-Canon Fix-It piangi gets the consideration he deserves
